CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
15087,154,1,306.94,1,1,2,4,At Risk,2
15090,180,1,381.32,1,1,2,4,At Risk,2
15092,87,2,457.81,2,3,2,7,Potential Loyalists,3
15093,79,4,3396.68,2,4,4,10,Champions,3
15095,8,2,1037.82,4,3,3,10,Champions,0
15098,54,3,39916.5,3,3,4,10,Champions,1
15100,206,3,876.0,1,3,3,7,Potential Loyalists,3
15101,231,1,102.28,1,1,1,3,At Risk,2
15104,69,2,993.54,2,3,3,8,Loyal Customers,3
15105,7,1,532.98,4,1,3,8,Loyal Customers,0
15106,13,3,1032.83,4,3,3,10,Champions,0
15107,183,6,319.5,1,4,2,7,Potential Loyalists,3
15108,14,4,1300.25,4,4,4,12,Champions,0
15109,118,1,484.95,2,1,2,5,Needs Attention,2
15110,191,1,169.65,1,1,1,3,At Risk,2
15111,245,1,288.5,1,1,2,4,At Risk,2
15114,20,5,1162.87,4,4,3,11,Champions,3
15116,7,2,790.97,4,3,3,10,Champions,0
15117,88,1,312.4,2,1,2,5,Needs Attention,2
15118,6,1,244.8,4,1,1,6,Potential Loyalists,0
15119,118,1,266.4,2,1,2,5,Needs Attention,2
15120,6,1,358.82,4,1,2,7,Potential Loyalists,0
15121,161,1,295.15,1,1,2,4,At Risk,2
15122,76,2,930.61,2,3,3,8,Loyal Customers,3
15123,78,1,1069.47,2,1,3,6,Potential Loyalists,3
15124,64,1,90.75,2,1,1,4,At Risk,2
15125,8,11,9794.6,4,4,4,12,Champions,1
15128,41,2,858.1,3,3,3,9,Loyal Customers,3
15129,9,8,2100.73,4,4,4,12,Champions,1
15130,42,1,330.11,3,1,2,6,Potential Loyalists,2
15132,72,2,489.87,2,3,2,7,Potential Loyalists,3
15133,130,2,657.9,1,3,3,7,Potential Loyalists,3
15134,50,3,411.08,3,3,2,8,Loyal Customers,3
15135,111,1,139.05,2,1,1,4,At Risk,2
15139,112,2,178.96,2,3,1,6,Potential Loyalists,2
15140,71,3,1127.45,2,3,3,8,Loyal Customers,3
15143,98,1,259.45,2,1,2,5,Needs Attention,2
15144,10,8,2462.04,4,4,4,12,Champions,1
15145,99,2,724.03,2,3,3,8,Loyal Customers,3
15146,37,2,1327.16,3,3,4,10,Champions,3
15147,112,1,623.5,2,1,3,6,Potential Loyalists,2
15149,6,1,520.8000000000001,4,1,2,7,Potential Loyalists,0
15150,27,3,1610.89,3,3,4,10,Champions,3
15152,8,3,1371.34,4,3,4,11,Champions,0
15157,26,2,1505.37,3,3,4,10,Champions,3
15159,9,17,7575.39,4,4,4,12,Champions,1
15160,229,1,158.16,1,1,1,3,At Risk,2
15163,64,1,155.0,2,1,1,4,At Risk,2
15164,80,2,363.23,2,3,2,7,Potential Loyalists,2
15165,245,1,487.75,1,1,2,4,At Risk,2
15167,193,1,158.8,1,1,1,3,At Risk,2
15171,203,1,1289.5,1,1,4,6,Potential Loyalists,3
15172,8,3,886.74,4,3,3,10,Champions,0
15174,195,1,135.75,1,1,1,3,At Risk,2
15178,132,1,40.5,1,1,1,3,At Risk,2
15179,106,3,1455.12,2,3,4,9,Loyal Customers,3
15180,239,1,87.5,1,1,1,3,At Risk,2
15181,47,2,434.99999999999994,3,3,2,8,Loyal Customers,3
15182,26,2,622.85,3,3,3,9,Loyal Customers,0
15184,63,1,235.23000000000002,2,1,1,4,At Risk,2
15186,40,1,229.26,3,1,1,5,Needs Attention,2
15187,2,4,1552.04,4,4,4,12,Champions,0
15189,6,24,8722.84,4,4,4,12,Champions,1
15192,63,2,737.99,2,3,3,8,Loyal Customers,3
15194,43,10,4067.51,3,4,4,11,Champions,1
15197,125,2,773.25,2,3,3,8,Loyal Customers,3
15199,108,2,657.15,2,3,3,8,Loyal Customers,3
15201,76,2,602.27,2,3,3,8,Loyal Customers,3
15203,8,3,994.88,4,3,3,10,Champions,0
15204,229,1,316.58,1,1,2,4,At Risk,2
15206,18,2,53.10000000000001,4,3,1,8,Loyal Customers,0
15208,35,2,323.52,3,3,2,8,Loyal Customers,0
15210,97,1,331.18,2,1,2,5,Needs Attention,2
15211,237,1,383.07,1,1,2,4,At Risk,2
15212,113,1,101.8,2,1,1,4,At Risk,2
15213,191,2,328.35,1,3,2,6,Potential Loyalists,2
15214,56,2,651.63,3,3,3,9,Loyal Customers,3
15218,10,6,3160.05,4,4,4,12,Champions,1
15219,48,1,305.75,3,1,2,6,Potential Loyalists,2
15220,42,4,946.81,3,4,3,10,Champions,3
15221,238,1,403.25,1,1,2,4,At Risk,2
15222,191,1,585.0,1,1,3,5,Needs Attention,2
15223,98,2,755.75,2,3,3,8,Loyal Customers,3
15224,230,2,322.08,1,3,2,6,Potential Loyalists,2
15225,106,1,409.40000000000003,2,1,2,5,Needs Attention,2
15226,183,1,154.41,1,1,1,3,At Risk,2
15227,88,3,876.8199999999999,2,3,3,8,Loyal Customers,3
15228,2,3,2224.03,4,3,4,11,Champions,0
15230,111,2,429.6,2,3,2,7,Potential Loyalists,2
15232,13,1,310.36,4,1,2,7,Potential Loyalists,0
15234,149,1,197.0,1,1,1,3,At Risk,2
15235,90,12,2247.51,2,4,4,10,Champions,1
15236,171,1,321.05,1,1,2,4,At Risk,2
15237,75,2,1093.65,2,3,3,8,Loyal Customers,3
15238,56,1,300.14,3,1,2,6,Potential Loyalists,2
15240,64,3,1045.38,2,3,3,8,Loyal Customers,3
15241,27,5,1270.46,3,4,4,11,Champions,3
15244,120,1,297.94,2,1,2,5,Needs Attention,2
15245,6,3,2515.84,4,3,4,11,Champions,0
15246,110,2,514.15,2,3,2,7,Potential Loyalists,3
15249,28,6,3660.37,3,4,4,11,Champions,1
15251,15,5,6711.52,4,4,4,12,Champions,1
15252,55,1,300.55,3,1,2,6,Potential Loyalists,2
15253,42,1,173.85,3,1,1,5,Needs Attention,2
15256,21,1,98.45,4,1,1,6,Potential Loyalists,2
15257,155,1,317.15,1,1,2,4,At Risk,2
15258,41,2,623.16,3,3,3,9,Loyal Customers,3
15260,14,6,1615.6200000000001,4,4,4,12,Champions,1
15261,7,1,254.82,4,1,2,7,Potential Loyalists,0
15262,196,1,178.95000000000002,1,1,1,3,At Risk,2
15265,23,2,1506.1200000000001,4,3,4,11,Champions,3
15266,210,1,119.3,1,1,1,3,At Risk,2
15267,28,2,1407.76,3,3,4,10,Champions,3
15270,111,4,1313.75,2,4,4,10,Champions,3
15271,1,8,1230.56,4,4,3,11,Champions,1
15279,227,1,290.51,1,1,2,4,At Risk,2
15280,44,1,113.12,3,1,1,5,Needs Attention,2
15281,9,8,2191.78,4,4,4,12,Champions,1
15288,28,4,2006.3600000000001,3,4,4,11,Champions,3
15289,10,2,697.98,4,3,3,10,Champions,0
15290,1,10,3016.0899999999997,4,4,4,12,Champions,1
15291,45,11,3306.27,3,4,4,11,Champions,1
15292,73,1,178.39,2,1,1,4,At Risk,2
15296,48,4,2091.49,3,4,4,11,Champions,3
15298,14,6,2767.2,4,4,4,12,Champions,1
15299,36,5,3035.01,3,4,4,11,Champions,3
15301,19,8,3223.96,4,4,4,12,Champions,1
15303,162,1,574.02,1,1,3,5,Needs Attention,2
15304,37,6,491.90000000000003,3,4,2,9,Loyal Customers,3
15306,20,1,344.62,4,1,2,7,Potential Loyalists,0
15308,146,1,310.47,1,1,2,4,At Risk,2
15311,1,58,41903.16,4,4,4,12,Champions,1
15312,87,2,607.9,2,3,3,8,Loyal Customers,3
15314,71,1,327.97,2,1,2,5,Needs Attention,2
15316,199,1,165.0,1,1,1,3,At Risk,2
15319,156,1,204.5,1,1,1,3,At Risk,2
15321,164,1,1159.47,1,1,3,5,Needs Attention,3
15326,206,1,311.71,1,1,2,4,At Risk,2
15329,6,2,754.0,4,3,3,10,Champions,0
15332,238,4,1661.06,1,4,4,9,Loyal Customers,3
15333,80,1,1028.56,2,1,3,6,Potential Loyalists,3
15334,29,3,350.82,3,3,2,8,Loyal Customers,0
15339,190,1,257.9,1,1,2,4,At Risk,2
15342,2,1,406.09,4,1,2,7,Potential Loyalists,0
15346,205,1,252.42000000000002,1,1,1,3,At Risk,2
15347,238,1,201.60000000000002,1,1,1,3,At Risk,2
15349,30,2,463.90999999999997,3,3,2,8,Loyal Customers,0
15350,245,1,115.65,1,1,1,3,At Risk,2
15351,242,1,274.67,1,1,2,4,At Risk,2
15353,127,2,770.12,2,3,3,8,Loyal Customers,3
15356,27,7,1929.25,3,4,4,11,Champions,1
15358,9,14,4929.61,4,4,4,12,Champions,1
15361,234,1,418.92,1,1,2,4,At Risk,2
15363,245,1,326.0,1,1,2,4,At Risk,2
15364,126,1,331.80000000000007,2,1,2,5,Needs Attention,2
15365,187,1,208.61,1,1,1,3,At Risk,2
15366,230,1,105.54,1,1,1,3,At Risk,2
15367,118,2,1416.18,2,3,4,9,Loyal Customers,3
15370,13,4,1513.46,4,4,4,12,Champions,0
15372,9,1,2007.3999999999999,4,1,4,9,Loyal Customers,0
15373,45,7,1520.3,3,4,4,11,Champions,3
15374,1,1,168.0,4,1,1,6,Potential Loyalists,0
15376,94,1,642.37,2,1,3,6,Potential Loyalists,2
15379,41,7,3703.29,3,4,4,11,Champions,1
15380,13,2,582.5600000000001,4,3,3,10,Champions,0
15381,86,2,596.85,2,3,3,8,Loyal Customers,3
15382,57,4,2127.12,3,4,4,11,Champions,3
15384,42,2,642.41,3,3,3,9,Loyal Customers,3
15386,58,1,394.14,3,1,2,6,Potential Loyalists,2
15388,142,1,140.54,1,1,1,3,At Risk,2
15389,44,1,500.0,3,1,2,6,Potential Loyalists,2
15392,232,1,338.98,1,1,2,4,At Risk,2
15393,153,1,124.10000000000001,1,1,1,3,At Risk,2
15394,76,2,1436.44,2,3,4,9,Loyal Customers,3
15395,198,1,107.45,1,1,1,3,At Risk,2
15397,162,1,94.0,1,1,1,3,At Risk,2
15400,56,2,458.8,3,3,2,8,Loyal Customers,3
15402,21,2,626.77,4,3,3,10,Champions,0
15405,61,1,349.1,3,1,2,6,Potential Loyalists,2
15406,173,1,252.29,1,1,1,3,At Risk,2
15407,56,3,740.73,3,3,3,9,Loyal Customers,3
15408,136,1,267.18,1,1,2,4,At Risk,2
15410,2,6,2702.67,4,4,4,12,Champions,1
15411,55,1,156.4,3,1,1,5,Needs Attention,2
15412,43,1,190.53,3,1,1,5,Needs Attention,2
15414,114,1,36.2,2,1,1,4,At Risk,2
15415,185,1,559.61,1,1,3,5,Needs Attention,2
15416,27,3,3144.33,3,3,4,10,Champions,3
15421,87,3,739.36,2,3,3,8,Loyal Customers,3
15422,195,2,97.7,1,3,1,5,Needs Attention,2
15424,126,2,383.34,2,3,2,7,Potential Loyalists,2
15426,129,2,634.13,1,3,3,7,Potential Loyalists,3
15433,86,2,533.3,2,3,3,8,Loyal Customers,3
15434,72,1,306.96,2,1,2,5,Needs Attention,2
15436,106,1,484.1,2,1,2,5,Needs Attention,2
15437,134,1,200.16,1,1,1,3,At Risk,2
15438,3,1,156.57999999999998,4,1,1,6,Potential Loyalists,0
15440,8,2,237.66,4,3,1,8,Loyal Customers,0
15442,121,1,594.0,2,1,3,6,Potential Loyalists,2
15443,192,1,437.71,1,1,2,4,At Risk,2
15445,136,1,113.5,1,1,1,3,At Risk,2
15447,203,1,155.17,1,1,1,3,At Risk,2
15448,185,1,494.64,1,1,2,4,At Risk,2
15449,57,2,647.7,3,3,3,9,Loyal Customers,3
15452,136,1,237.0,1,1,1,3,At Risk,2
15453,3,3,479.36,4,3,2,9,Loyal Customers,0
15454,234,1,179.1,1,1,1,3,At Risk,2
15456,155,3,434.59000000000003,1,3,2,6,Potential Loyalists,3
15457,134,1,237.07,1,1,1,3,At Risk,2
15460,226,1,214.26,1,1,1,3,At Risk,2
15462,16,2,169.8,4,3,1,8,Loyal Customers,0
15464,210,1,1044.65,1,1,3,5,Needs Attention,2
15465,11,15,5992.129999999999,4,4,4,12,Champions,1
15467,17,2,402.56,4,3,2,9,Loyal Customers,0
15482,38,4,1928.3,3,4,4,11,Champions,3
15483,33,4,225.26,3,4,1,8,Loyal Customers,3
15485,208,2,1268.13,1,3,4,8,Loyal Customers,3
15489,83,1,348.26,2,1,2,5,Needs Attention,2
15491,52,4,2409.95,3,4,4,11,Champions,3
15493,22,3,1286.95,4,3,4,11,Champions,3
15497,192,1,970.6,1,1,3,5,Needs Attention,2
15498,41,16,8110.71,3,4,4,11,Champions,1
15502,148,4,2640.46,1,4,4,9,Loyal Customers,3
15503,235,1,141.04,1,1,1,3,At Risk,2
15505,27,1,944.1600000000001,3,1,3,7,Potential Loyalists,0
15506,11,1,208.77,4,1,1,6,Potential Loyalists,0
15507,44,1,475.86,3,1,2,6,Potential Loyalists,2
15508,61,6,1000.27,3,4,3,10,Champions,3
15510,203,1,250.0,1,1,1,3,At Risk,2
15512,28,2,121.0,3,3,1,7,Potential Loyalists,2
15513,9,14,8705.91,4,4,4,12,Champions,1
15514,98,6,2501.94,2,4,4,10,Champions,3
15517,105,1,267.03,2,1,2,5,Needs Attention,2
15518,6,6,1375.28,4,4,4,12,Champions,1
15521,20,5,2116.98,4,4,4,12,Champions,1
15525,245,1,274.93,1,1,2,4,At Risk,2
15527,17,5,1330.79,4,4,4,12,Champions,1
15528,126,1,229.33,2,1,1,4,At Risk,2
15529,15,8,2387.23,4,4,4,12,Champions,1
15530,22,3,1163.69,4,3,3,10,Champions,3
15532,3,3,1214.49,4,3,3,10,Champions,0
15535,45,4,502.9,3,4,2,9,Loyal Customers,3
15537,35,1,110.92,3,1,1,5,Needs Attention,2
15543,160,1,127.86,1,1,1,3,At Risk,2
15544,22,6,2447.65,4,4,4,12,Champions,1
15545,243,1,135.32999999999998,1,1,1,3,At Risk,2
15547,66,7,2383.13,2,4,4,10,Champions,3
15549,30,2,1619.88,3,3,4,10,Champions,3
15550,42,2,279.03999999999996,3,3,2,8,Loyal Customers,2
15552,89,1,90.12,2,1,1,4,At Risk,2
15554,150,1,217.2,1,1,1,3,At Risk,2
15555,30,9,2544.9,3,4,4,11,Champions,1
15561,22,3,449.66999999999996,4,3,2,9,Loyal Customers,0
15562,224,1,134.55,1,1,1,3,At Risk,2
15563,73,2,735.62,2,3,3,8,Loyal Customers,3
15569,4,3,886.11,4,3,3,10,Champions,0
15570,14,9,2809.98,4,4,4,12,Champions,1
15572,121,3,873.54,2,3,3,8,Loyal Customers,3
15574,50,4,675.64,3,4,3,10,Champions,3
15577,23,3,258.88,4,3,2,9,Loyal Customers,0
15578,34,1,127.1,3,1,1,5,Needs Attention,2
15579,186,1,195.35,1,1,1,3,At Risk,2
15581,3,11,967.4300000000001,4,4,3,11,Champions,1
15582,92,1,303.61,2,1,2,5,Needs Attention,2
15584,34,1,150.4,3,1,1,5,Needs Attention,2
15585,49,1,455.3,3,1,2,6,Potential Loyalists,2
15587,15,2,456.84,4,3,2,9,Loyal Customers,0
15589,128,3,478.53000000000003,2,3,2,7,Potential Loyalists,3
15594,107,1,267.91,2,1,2,5,Needs Attention,2
15596,87,4,1389.69,2,4,4,10,Champions,3
15599,76,1,448.83,2,1,2,5,Needs Attention,2
15601,42,10,5123.4,3,4,4,11,Champions,1
15602,73,5,542.95,2,4,3,9,Loyal Customers,3
15605,124,3,690.1800000000001,2,3,3,8,Loyal Customers,3
15606,43,7,2136.16,3,4,4,11,Champions,1
15607,209,1,104.76,1,1,1,3,At Risk,2
15609,56,1,298.48,3,1,2,6,Potential Loyalists,2
15611,36,6,546.67,3,4,3,10,Champions,3
15615,34,14,5901.18,3,4,4,11,Champions,1
15618,9,1,222.831,4,1,1,6,Potential Loyalists,0
15620,93,2,875.01,2,3,3,8,Loyal Customers,3
15622,69,5,2602.0,2,4,4,10,Champions,3
15623,13,1,301.03,4,1,2,7,Potential Loyalists,0
15624,7,3,520.03,4,3,2,9,Loyal Customers,0
15625,3,3,1246.4099999999999,4,3,3,10,Champions,0
15626,202,1,281.88,1,1,2,4,At Risk,2
15628,1,4,1313.55,4,4,4,12,Champions,0
15630,77,1,396.86,2,1,2,5,Needs Attention,2
15632,15,5,1942.23,4,4,4,12,Champions,1
15636,154,1,306.7,1,1,2,4,At Risk,2
15639,6,1,425.32,4,1,2,7,Potential Loyalists,0
15640,12,9,7357.03,4,4,4,12,Champions,1
15641,133,3,1305.38,1,3,4,8,Loyal Customers,3
15643,64,3,664.0,2,3,3,8,Loyal Customers,3
15644,38,4,803.54,3,4,3,10,Champions,3
15646,30,3,447.64000000000004,3,3,2,8,Loyal Customers,3
15648,76,2,639.5,2,3,3,8,Loyal Customers,3
15649,208,2,816.0,1,3,3,7,Potential Loyalists,3
15651,133,1,227.32,1,1,1,3,At Risk,2
15655,115,1,560.67,2,1,3,6,Potential Loyalists,2
15656,50,3,563.63,3,3,3,9,Loyal Customers,3
15658,62,5,1024.1000000000001,3,4,3,10,Champions,3
15660,8,6,884.34,4,4,3,11,Champions,1
15661,189,2,309.8,1,3,2,6,Potential Loyalists,2
15665,40,2,2222.21,3,3,4,10,Champions,3
15668,90,1,76.32000000000001,2,1,1,4,At Risk,2
15669,48,2,434.74,3,3,2,8,Loyal Customers,3
15670,169,1,173.05,1,1,1,3,At Risk,2
15671,115,3,1033.13,2,3,3,8,Loyal Customers,3
15673,29,3,2014.7,3,3,4,10,Champions,3
15674,86,4,1379.66,2,4,4,10,Champions,3
15675,27,2,225.39,3,3,1,7,Potential Loyalists,0
15676,156,1,897.8,1,1,3,5,Needs Attention,2
15679,26,2,260.26,3,3,2,8,Loyal Customers,0
15680,238,1,478.89,1,1,2,4,At Risk,2
15681,55,3,703.22,3,3,3,9,Loyal Customers,3
15687,59,5,1679.45,3,4,4,11,Champions,3
15689,234,1,103.5,1,1,1,3,At Risk,2
15691,124,1,136.8,2,1,1,4,At Risk,2
15694,48,9,3305.78,3,4,4,11,Champions,1
15695,139,2,409.98,1,3,2,6,Potential Loyalists,2
15696,93,6,1629.95,2,4,4,10,Champions,3
15700,44,2,696.68,3,3,3,9,Loyal Customers,3
15703,137,1,211.5,1,1,1,3,At Risk,2
15704,12,4,2293.62,4,4,4,12,Champions,1
15705,73,1,143.1,2,1,1,4,At Risk,2
15708,11,6,2589.34,4,4,4,12,Champions,1
15709,156,1,133.25,1,2,1,4,At Risk,2
15712,55,2,458.65000000000003,3,3,2,8,Loyal Customers,3
15713,15,2,356.7,4,3,2,9,Loyal Customers,0
15716,18,4,1101.1100000000001,4,4,3,11,Champions,3
15717,106,1,150.3,2,2,1,5,Needs Attention,2
15719,28,9,3204.27,3,4,4,11,Champions,1
15722,60,2,759.3000000000001,3,3,3,9,Loyal Customers,3
15723,237,1,190.7,1,2,1,4,At Risk,2
15724,73,2,218.25,2,3,1,6,Potential Loyalists,2
15727,16,5,3701.92,4,4,4,12,Champions,1
15729,85,1,85.0,2,2,1,5,Needs Attention,2
15730,79,1,467.43,2,2,2,6,Potential Loyalists,2
15732,84,2,294.12,2,3,2,7,Potential Loyalists,2
15733,155,1,162.3,1,2,1,4,At Risk,2
15734,72,1,578.6500000000001,2,2,3,7,Potential Loyalists,2
15737,20,5,880.9300000000001,4,4,3,11,Champions,3
15738,29,11,3231.26,3,4,4,11,Champions,1
15743,57,1,322.55,3,2,2,7,Potential Loyalists,2
15745,108,1,302.85,2,2,2,6,Potential Loyalists,2
15746,6,1,196.88,4,2,1,7,Potential Loyalists,0
15747,45,1,242.65,3,2,1,6,Potential Loyalists,2
15749,107,3,44534.3,2,3,4,9,Loyal Customers,1
15750,43,4,1108.18,3,4,3,10,Champions,3
15752,22,4,1282.78,4,4,4,12,Champions,3
15753,177,1,79.2,1,2,1,4,At Risk,2
15754,119,1,91.8,2,2,1,5,Needs Attention,2
15755,107,2,620.73,2,3,3,8,Loyal Customers,3
15756,25,3,359.89,3,3,2,8,Loyal Customers,0
15757,90,1,261.36,2,2,2,6,Potential Loyalists,2
15759,90,3,253.04,2,3,2,7,Potential Loyalists,2
15764,56,3,1694.52,3,3,4,10,Champions,3
15768,76,2,479.15,2,3,2,7,Potential Loyalists,3
15769,27,15,33374.72,3,4,4,11,Champions,1
15775,117,1,104.9,2,2,1,5,Needs Attention,2
15776,5,1,241.62,4,2,1,7,Potential Loyalists,0
15777,113,4,1047.11,2,4,3,9,Loyal Customers,3
15780,56,3,475.28000000000003,3,3,2,8,Loyal Customers,3
15781,10,2,211.3,4,3,1,8,Loyal Customers,0
15785,30,4,1665.83,3,4,4,11,Champions,3
15789,230,1,351.3,1,2,2,5,Needs Attention,2
15791,76,1,1223.24,2,2,3,7,Potential Loyalists,3
15793,141,1,306.64,1,2,2,5,Needs Attention,2
15795,22,1,610.01,4,2,3,9,Loyal Customers,0
15796,60,4,1246.97,3,4,3,10,Champions,3
15797,86,3,1840.2,2,3,4,9,Loyal Customers,3
15799,57,2,481.24,3,3,2,8,Loyal Customers,3
15800,119,1,244.5,2,2,1,5,Needs Attention,2
15802,15,1,451.42,4,2,2,8,Loyal Customers,0
15804,3,3,1644.43,4,3,4,11,Champions,0
15805,47,10,2997.75,3,4,4,11,Champions,1
15806,30,2,521.88,3,3,2,8,Loyal Customers,0
15808,178,4,3651.27,1,4,4,9,Loyal Customers,3
15809,56,4,399.21,3,4,2,9,Loyal Customers,3
15810,42,3,1361.19,3,3,4,10,Champions,3
15811,78,4,1294.84,2,4,4,10,Champions,3
15812,24,4,1587.24,4,4,4,12,Champions,3
15813,80,2,1303.9099999999999,2,3,4,9,Loyal Customers,3
15815,13,4,1874.7,4,4,4,12,Champions,1
15819,3,3,1585.47,4,3,4,11,Champions,0
15820,192,1,206.98,1,2,1,4,At Risk,2
15822,231,1,440.2,1,2,2,5,Needs Attention,2
15823,244,1,15.0,1,2,1,4,At Risk,2
15825,44,1,532.94,3,2,2,7,Potential Loyalists,2
15826,83,1,720.0,2,2,3,7,Potential Loyalists,2
15827,13,12,1375.71,4,4,4,12,Champions,1
15829,13,1,325.44,4,2,2,8,Loyal Customers,0
15831,196,1,309.94,1,2,2,5,Needs Attention,2
15832,126,1,836.79,2,2,3,7,Potential Loyalists,2
15834,38,3,1783.22,3,3,4,10,Champions,3
15835,10,3,675.51,4,3,3,10,Champions,0
15838,37,10,9567.56,3,4,4,11,Champions,1
15839,20,1,299.18,4,2,2,8,Loyal Customers,0
15840,45,1,241.74,3,2,1,6,Potential Loyalists,2
15841,90,2,613.26,2,3,3,8,Loyal Customers,3
15843,176,1,118.95000000000002,1,2,1,4,At Risk,2
15845,17,5,2526.76,4,4,4,12,Champions,1
15847,160,1,180.68,1,2,1,4,At Risk,2
15850,40,1,116.16,3,2,1,6,Potential Loyalists,2
15852,59,2,160.71,3,3,1,7,Potential Loyalists,2
15854,12,9,2393.69,4,4,4,12,Champions,1
15855,9,5,712.24,4,4,3,11,Champions,0
15856,12,11,8361.34,4,4,4,12,Champions,1
15858,161,2,816.22,1,3,3,7,Potential Loyalists,3
15860,16,4,540.49,4,4,3,11,Champions,0
15861,7,3,1123.76,4,3,3,10,Champions,0
15862,76,2,491.01,2,3,2,7,Potential Loyalists,3
15863,65,1,9.2,2,2,1,5,Needs Attention,2
15864,49,2,414.26,3,3,2,8,Loyal Customers,3
15865,86,1,313.93,2,2,2,6,Potential Loyalists,2
15867,15,11,2621.4,4,4,4,12,Champions,1
15869,149,2,149.64,1,3,1,5,Needs Attention,2
15874,50,6,2207.75,3,4,4,11,Champions,3
15880,241,1,329.03000000000003,1,2,2,5,Needs Attention,2
15881,184,5,501.39000000000004,1,4,2,7,Potential Loyalists,3
15882,71,4,516.36,2,4,2,8,Loyal Customers,3
15885,181,1,15.0,1,2,1,4,At Risk,2
15889,29,2,420.07,3,3,2,8,Loyal Customers,0
15891,99,1,511.68,2,2,2,6,Potential Loyalists,2
15894,125,2,258.25,2,3,2,7,Potential Loyalists,2
15895,22,1,179.17,4,2,1,7,Potential Loyalists,0
15897,66,2,208.59,2,3,1,6,Potential Loyalists,2
15898,99,4,997.94,2,4,3,9,Loyal Customers,3
15899,241,1,56.25,1,2,1,4,At Risk,2
15901,27,1,110.49,3,2,1,6,Potential Loyalists,2
15903,100,2,641.6400000000001,2,3,3,8,Loyal Customers,3
15906,17,4,797.71,4,4,3,11,Champions,0
15907,49,2,477.59000000000003,3,3,2,8,Loyal Customers,3
15909,46,1,191.94,3,2,1,6,Potential Loyalists,2
15910,79,4,550.61,2,4,3,9,Loyal Customers,3
15912,50,2,264.62,3,3,2,8,Loyal Customers,2
15916,64,5,846.95,2,4,3,9,Loyal Customers,3
15917,120,1,123.1,2,2,1,5,Needs Attention,2
15918,63,2,334.23,2,3,2,7,Potential Loyalists,2
15919,241,1,214.07999999999998,1,2,1,4,At Risk,2
15920,26,4,167.5,3,4,1,8,Loyal Customers,0
15921,45,1,323.03000000000003,3,2,2,7,Potential Loyalists,2
15922,245,1,369.5,1,2,2,5,Needs Attention,2
15923,245,1,127.08,1,2,1,4,At Risk,2
15925,66,1,207.15,2,2,1,5,Needs Attention,2
15932,37,5,1583.3700000000001,3,4,4,11,Champions,3
15935,111,2,416.86,2,3,2,7,Potential Loyalists,2
15938,73,4,335.3,2,4,2,8,Loyal Customers,3
15939,6,12,5610.85,4,4,4,12,Champions,1
15940,183,1,35.8,1,2,1,4,At Risk,2
15942,6,1,337.44,4,2,2,8,Loyal Customers,0
15944,149,1,325.1,1,2,2,5,Needs Attention,2
15945,237,1,181.0,1,2,1,4,At Risk,2
15950,232,1,428.82000000000005,1,2,2,5,Needs Attention,2
15951,158,1,375.16999999999996,1,2,2,5,Needs Attention,2
15952,31,2,309.2,3,3,2,8,Loyal Customers,0
15953,84,4,824.04,2,4,3,9,Loyal Customers,3
15955,76,3,1445.6200000000001,2,3,4,9,Loyal Customers,3
15965,239,1,156.19,1,2,1,4,At Risk,2
15967,191,1,161.9,1,2,1,4,At Risk,2
15969,58,1,308.7,3,2,2,7,Potential Loyalists,2
15970,176,1,314.1,1,2,2,5,Needs Attention,2
15971,13,6,1818.05,4,4,4,12,Champions,1
15973,239,1,307.82000000000005,1,2,2,5,Needs Attention,2
15974,6,5,2547.13,4,4,4,12,Champions,1
15976,37,2,427.64,3,3,2,8,Loyal Customers,3
15980,126,1,760.18,2,2,3,7,Potential Loyalists,2
15981,10,6,2458.2,4,4,4,12,Champions,1
15983,233,3,1138.37,1,3,3,7,Potential Loyalists,3
15984,105,5,775.33,2,4,3,9,Loyal Customers,3
15985,109,1,899.58,2,2,3,7,Potential Loyalists,2
15987,20,5,790.58,4,4,3,11,Champions,3
15990,159,1,401.37,1,2,2,5,Needs Attention,2
15996,38,4,768.2,3,4,3,10,Champions,3
15998,44,3,2105.26,3,3,4,10,Champions,3
16003,7,3,1793.9,4,3,4,11,Champions,0
16005,55,2,275.41,3,3,2,8,Loyal Customers,2
16006,83,1,101.4,2,2,1,5,Needs Attention,2
16007,53,2,727.67,3,3,3,9,Loyal Customers,3
16008,77,1,139.15,2,2,1,5,Needs Attention,2
16009,32,1,441.59000000000003,3,2,2,7,Potential Loyalists,0
16010,118,3,392.4,2,3,2,7,Potential Loyalists,3
16011,16,9,1507.14,4,4,4,12,Champions,1
16012,1,2,1132.12,4,3,3,10,Champions,0
16013,10,28,17565.56,4,4,4,12,Champions,1
16014,24,2,514.38,4,3,2,9,Loyal Customers,0
16016,68,4,791.07,2,4,3,9,Loyal Customers,3
16018,52,1,161.9,3,2,1,6,Potential Loyalists,2
16019,8,7,2952.25,4,4,4,12,Champions,1
16022,132,1,602.63,1,2,3,6,Potential Loyalists,2
16023,64,2,500.69,2,3,2,7,Potential Loyalists,3
16027,9,5,776.22,4,4,3,11,Champions,0
16029,6,39,41915.94,4,4,4,12,Champions,1
16030,182,1,331.24,1,2,2,5,Needs Attention,2
16031,119,1,305.63,2,2,2,6,Potential Loyalists,2
16033,9,14,4547.17,4,4,4,12,Champions,1
